exchange,time,return_cum_weight,return_weight,return_cum_month_weight,return_cum_year_weight,return20,return30,return40,return50,return60,return70,return80,return90,return100,return120,return140,return160,return180,return200,return10
HSX,2017-08-18,0.0001521957966414871,3.78687304651947e-07,-3.910962172184982e-06,3.8492694168415603e-05,1.7806104936315078e-07,8.322302976390516e-09,6.497221453567114e-08,1.8093842519745819e-07,2.2260669792827838e-07,2.9394271760112087e-07,3.2878899287263443e-07,2.6012785596335057e-07,2.477470300429989e-07,2.3139272789654282e-07,2.3459550341906986e-07,2.586590802807833e-07,2.5217084222837305e-07,2.1852187477804227e-07,-4.852162207166294e-07
HSX,2017-08-21,0.00015174431250451685,-1.711768121265714e-07,-4.041720878451081e-06,3.8289527278727596e-05,1.9541130304359688e-07,8.794459482491986e-08,3.43866648988833e-08,1.7989896639426895e-07,2.0718616210861492e-07,2.862165997390122e-07,3.0655213182412044e-07,2.595418738557682e-07,2.4329357764396734e-07,2.3185917898164604e-07,2.2139261265187489e-07,2.5356087092276657e-07,2.5671163600061376e-07,2.157703997640042e-07,-6.101004928179084e-07
HSX,2017-08-22,0.00014827507406735814,-2.0295017090406156e-06,-6.13457517250168e-06,3.571666444631416e-05,-1.660264886834276e-08,-3.5943002068153553e-09,1.6073085892776656e-08,1.1292453840111712e-07,2.1083949591616592e-07,2.5796438040870967e-07,2.784252803046957e-07,2.5400330099432936e-07,2.1477177995485974e-07,2.1827356504793203e-07,1.9601800736551248e-07,2.424556316710603e-07,2.3840128929337702e-07,2.1167570509943758e-07,-7.547211604407307e-07
HSX,2017-08-23,0.00015030026061697778,1.3467742848111129e-06,-4.8422741126436446e-06,3.724352362601275e-05,-5.535892588113671e-08,3.4369583319199423e-09,3.565407171266666e-08,1.1226234902059698e-07,2.3325587167614597e-07,2.678268271556302e-07,2.850141980785826e-07,2.8721233649976563e-07,2.3354833736006195e-07,2.1870781274675018e-07,2.1074171876692886e-07,2.4920414961904905e-07,2.4240848419800837e-07,2.2006540106831173e-07,-1.6005416585018786e-07
HSX,2017-08-24,0.00015220378651509302,1.2844442184351247e-06,-3.6511768652925496e-06,3.8839807831039155e-05,3.7720245634143926e-08,8.561008005610289e-09,4.8049861622922266e-08,1.3156451406753146e-07,2.3477650414525542e-07,2.875717611959649e-07,2.8819501490211907e-07,2.851961784203542e-07,2.435943568533279e-07,2.2685728537216193e-07,2.2114433459081443e-07,2.5748649465570927e-07,2.511271636284987e-07,2.2495042734628295e-07,-3.2613730010945965e-08
HSX,2017-08-25,0.00015312579248768138,5.642076525341107e-07,-3.0740709717167955e-06,3.9450893625622275e-05,-1.326723152097699e-08,3.126942819510984e-08,3.3337539704503334e-08,1.2697838520970072e-07,2.44606721164145e-07,2.684964298929346e-07,3.0010103005726136e-07,2.846710060153864e-07,2.444865880176397e-07,2.320016506808448e-07,2.22291073165204e-07,2.484606767320594e-07,2.590309068465676e-07,2.181112003091664e-07,4.286316955969489e-08
HSX,2017-08-28,0.00015558381573054043,1.361839184212262e-06,-1.7290289128997418e-06,4.098723214029711e-05,-5.2182742718062025e-08,1.5935551075187463e-07,4.562178607554086e-08,1.1604577203427307e-07,2.435292976608787e-07,2.394224331678714e-07,3.1712051063157907e-07,3.1319435381806064e-07,2.617346255289552e-07,2.407605297957632e-07,2.31361891410779e-07,2.4488975139139446e-07,2.7668255139996187e-07,2.2071247120446463e-07,2.4749574812272426e-08
HSX,2017-08-29,0.00015455639605696457,-7.300222683596968e-07,-2.540042174670196e-06,4.014170320991864e-05,-1.2931606622891422e-07,1.4438868243533184e-07,4.7464091277220364e-08,8.704398500817692e-08,1.930836738630473e-07,2.354791874786477e-07,2.9290291003877484e-07,3.0561523216567517e-07,2.4396506946523034e-07,2.3613266309005605e-07,2.2820048786739026e-07,2.329471615575996e-07,2.6812609184766755e-07,2.237031986856914e-07,9.897117890573382e-08
HSX,2017-08-30,0.00015723919096867392,1.5440145039586083e-06,-1.0007565127954474e-06,4.169818082787214e-05,-4.473726539369711e-08,1.684074153409389e-07,6.32908947398744e-08,1.2379825867692675e-07,2.0385508066884357e-07,2.403632416083826e-07,3.0439582837649683e-07,3.3412994891953146e-07,2.5458734497058213e-07,2.566901123915825e-07,2.2868927386210886e-07,2.398067928001276e-07,2.668671923153161e-07,2.2513059776060488e-07,1.7898997276089496e-07
HSX,2017-08-31,0.0001588754479078452,1.3113671361494694e-06,1.9453894666027365e-07,4.333911839536947e-05,-5.323929525834611e-09,2.154027032486644e-07,6.964595990015485e-08,1.5526704918508417e-07,2.3012517068996388e-07,2.6042421722282387e-07,3.1603737261504773e-07,3.5181218140378256e-07,2.6480382936961565e-07,2.723610678563548e-07,2.3282269598813426e-07,2.4220862398330475e-07,2.6823548747649157e-07,2.334567233111378e-07,4.860633495225746e-07
HSX,2017-09-01,0.00016142997172978408,1.489970182463943e-06,1.4708225989282833e-06,4.513120622213232e-05,5.598770829357307e-08,3.1777124534335866e-07,1.555396365582366e-07,1.7141609908929193e-07,2.503139605485109e-07,2.7611883212477786e-07,3.3184883256395257e-07,3.58611508920539e-07,2.9383423409739294e-07,2.770255342241299e-07,2.455728603379346e-07,2.5414622867875197e-07,2.785354803874572e-07,2.496784294331002e-07,5.971916373037742e-07
HSX,2017-09-05,0.00016292291921154265,8.953758106433175e-07,2.355075521713434e-06,4.609650048896153e-05,4.687320338142797e-08,3.6488983522265237e-07,2.4192017101388083e-07,1.6827871183525943e-07,2.672236219253513e-07,2.781376960332076e-07,3.384203872192311e-07,3.50695994908192e-07,3.0397237642826767e-07,2.904928573077256e-07,2.422229190063548e-07,2.5052285968039694e-07,2.8588138592447194e-07,2.535097315638576e-07,7.038468995807632e-07
HSX,2017-09-06,0.00016317843029817287,2.9246820171250115e-07,2.61519634052794e-06,4.625813464130254e-05,9.066136510767272e-08,3.009461976397965e-07,2.313152475089073e-07,2.0006724684543643e-07,2.501110971102767e-07,3.14440123736153e-07,3.427243191896303e-07,3.5149401478818235e-07,3.2220735996050394e-07,2.853035169826191e-07,2.5045826239882475e-07,2.550046624552317e-07,2.7068517579113154e-07,2.537821931023896e-07,9.360438906560748e-07
HSX,2017-09-07,0.0001640009611244608,9.32514136698873e-07,3.5495526165808977e-06,4.7445358823254594e-05,3.672818549973321e-07,2.6130000802752584e-07,2.262321877101528e-07,2.0744683253910367e-07,2.426549368246393e-07,3.277361579859611e-07,3.4617570824178274e-07,3.527479400526126e-07,3.479528904342741e-07,2.964534837825716e-07,2.584722864894912e-07,2.645908603560781e-07,2.712686250480908e-07,2.605845211341554e-07,8.946178758448508e-07
HSX,2017-09-08,0.00016560164713649156,1.0751628934764233e-06,4.665156402257252e-06,4.8667137288059386e-05,4.205380066690179e-07,3.163767448724229e-07,2.2484319184145307e-07,2.131778379681341e-07,2.5525205228110635e-07,3.26049824031502e-07,3.6083650896509185e-07,3.532499847295482e-07,3.4404553491321683e-07,2.9053452384890245e-07,2.576727577307058e-07,2.8189176587040284e-07,2.6217477391938415e-07,2.674744108449938e-07,8.736897433489807e-07
HSX,2017-09-11,0.00016317263373396906,-1.2449059495657818e-06,3.3831976827590647e-06,4.6992465265946796e-05,3.678207763493438e-07,2.220813066990125e-07,1.9664666693108038e-07,1.652257083914011e-07,2.2127838486458249e-07,3.086312443034089e-07,3.2153167404869167e-07,3.437318470663426e-07,3.254817437277469e-07,2.7657038464705774e-07,2.3879104557620884e-07,2.62039037906597e-07,2.5974748427607584e-07,2.5783753063756575e-07,6.927783831389914e-07
HSX,2017-09-12,0.000165201633341354,1.323992060436276e-06,4.674647146191252e-06,4.853055270780013e-05,3.5687162278683326e-07,1.9487606177508966e-07,2.917650507542543e-07,1.7429616301271142e-07,2.1153708848879301e-07,3.0716706524666654e-07,2.9561883786706153e-07,3.58439750646003e-07,3.507742855123939e-07,2.9522611847773095e-07,2.4986777253556e-07,2.7434206393967736e-07,2.819754252728121e-07,2.5737669388074265e-07,6.889936707613928e-07
HSX,2017-09-13,0.0001667935152198099,7.72063946870128e-07,5.416032433134978e-06,4.94730908308666e-05,4.690867355950552e-07,1.9352338660884898e-07,3.180920848975929e-07,2.058117314786515e-07,2.1240370288754334e-07,2.8538633363752287e-07,3.109445755793637e-07,3.536028413993973e-07,3.5897393817754513e-07,2.8802390098928633e-07,2.607491982815766e-07,2.801934790499643e-07,2.800268673465766e-07,2.5963387764554545e-07,8.392022922843752e-07
HSX,2017-09-14,0.00016830670376123842,9.966088074450123e-07,6.367973109380955e-06,5.061225681140517e-05,4.817258476969559e-07,2.316623972818739e-07,3.2242099216395826e-07,2.075250603185028e-07,2.339088360029416e-07,2.867988866637254e-07,3.0837555173646176e-07,3.5773648329388795e-07,3.791631262908799e-07,2.891921709767616e-07,2.7673600649685565e-07,2.814978064210562e-07,2.8847855609041876e-07,2.6751981417815143e-07,7.844617226330157e-07
HSX,2017-09-15,0.0001684780074262689,1.5432141413779518e-07,6.5085355884767825e-06,5.0720198874584466e-05,5.77410249977212e-07,2.1936976379339305e-07,3.287413150444605e-07,1.8946819800649366e-07,2.4084873272621153e-07,2.9278688208166174e-07,3.114658338739519e-07,3.5522845903913674e-07,3.835066783065891e-07,2.8901877743231205e-07,2.648750248726543e-07,2.816154371013929e-07,2.9088453376832665e-07,2.7218964484190436e-07,6.687571504318483e-07
HSX,2017-09-18,0.00016964501130229607,7.433030228291038e-07,7.228000207332539e-06,5.160917536894671e-05,5.956410358860699e-07,2.353552836851702e-07,3.8685104262461027e-07,2.432497961402623e-07,2.4186182165247066e-07,2.994248853942043e-07,3.158652824177262e-07,3.609867883311095e-07,3.821594014753215e-07,3.0572936435017734e-07,2.834282004664752e-07,2.7972619497744483e-07,2.9610151979248176e-07,2.8651786159414276e-07,5.940904344683643e-07
HSX,2017-09-19,0.00016894966974506618,-4.970858623602261e-07,6.682626010805212e-06,5.0940506308603594e-05,5.793455833743871e-07,1.8286355797695533e-07,3.8737844320899186e-07,2.8450499024470685e-07,2.160396377240512e-07,2.9402657124573124e-07,3.002260174250579e-07,3.513563738802067e-07,3.6111082213417383e-07,2.99302245265704e-07,2.8150009389489475e-07,2.6613673399218886e-07,2.8975917230627995e-07,2.8897503073799107e-07,4.5484426716800997e-07
HSX,2017-09-20,0.00016893644941874878,-1.270649643665654e-07,6.5271550219958034e-06,5.060038605710586e-05,6.744674206080897e-07,1.9807122692514963e-07,3.2893238586987334e-07,2.6763038811914667e-07,2.3553786413121426e-07,2.7336536188882346e-07,3.267464770891468e-07,3.505206115641274e-07,3.5763370836537445e-07,2.913877200637314e-07,2.834441158422402e-07,2.558241840208346e-07,2.9045694155295247e-07,2.8200790242484826e-07,4.128909505601033e-07
HSX,2017-09-21,0.00016838070616337892,-3.3777252149493885e-07,6.067577138944119e-06,5.0157458536792725e-05,5.902400802927871e-07,3.4014199824512887e-07,2.674405772058251e-07,2.3815820711626686e-07,2.2051607457270676e-07,2.4882741509836554e-07,3.225019238303062e-07,3.39474216741665e-07,3.4605937452142355e-07,2.929969611821828e-07,2.717838509676126e-07,2.5817901395766113e-07,2.8709703080501995e-07,2.7719164380748624e-07,2.8586228474072213e-07
HSX,2017-09-22,0.00016941009423042304,6.556062650577088e-07,6.762090589768942e-06,5.097719332177515e-05,5.587981826239162e-07,3.616608784122956e-07,2.9825921412903e-07,2.286558778529327e-07,2.1829930195658686e-07,2.536312765122128e-07,3.157819237649206e-07,3.478442992910652e-07,3.423156484464785e-07,2.961283278150926e-07,2.7427741355098395e-07,2.6335106559495217e-07,2.9096557109662115e-07,2.818942655280405e-07,2.4390662189885065e-07
HSX,2017-09-25,0.00016907340326328656,2.4621668284869263e-07,7.029171030725846e-06,5.111079778382502e-05,5.428986341396454e-07,3.762201459463286e-07,2.648157013093341e-07,2.3592111057292407e-07,2.0319123784955064e-07,2.4581274204682774e-07,3.1917969940802006e-07,3.294746975033147e-07,3.4866055087373813e-07,2.9422192903797403e-07,2.7641550546067346e-07,2.623670182870092e-07,2.811760053329023e-07,2.874176795758754e-07,3.9301888514029813e-07
HSX,2017-09-26,0.0001693657208170159,3.1006985399247477e-07,7.315599829854995e-06,5.14390457930263e-05,4.903101676286561e-07,3.351233033565282e-07,2.1906371245529688e-07,2.917373735025872e-07,1.9385124659324583e-07,2.2297845648981095e-07,3.05224515152823e-07,2.951752630480457e-07,3.517584420309945e-07,2.998305492122386e-07,2.7641047805760503e-07,2.637304259380136e-07,2.7215868652886796e-07,2.980453130228313e-07,2.9162666449591804e-07
HSX,2017-09-27,0.00016987090357550454,2.933238304811866e-07,7.549549595966588e-06,5.155351594052601e-05,5.414774725707001e-07,3.9397537468237815e-07,2.0608070317089288e-07,3.032241984894792e-07,2.121352183750469e-07,2.1688212431175495e-07,2.8018212353996046e-07,3.034788063879927e-07,3.4261782254515995e-07,2.9355046998280866e-07,2.797533501587195e-07,2.67360110955304e-07,2.672283072257219e-07,2.954612299199708e-07,2.4375265285702384e-07
HSX,2017-09-28,0.00017054490309145626,3.602726147261176e-07,7.93492840307037e-06,5.1728748085649156e-05,4.822903781090757e-07,3.8119024299301544e-07,2.1877655635768915e-07,2.939606004481936e-07,2.0295738919627476e-07,2.2622457851468354e-07,2.7346390502890155e-07,2.941248274974255e-07,3.399747383230126e-07,2.9253785049366444e-07,2.889187217797958e-07,2.603894118929797e-07,2.667494133900107e-07,2.884095108946921e-07,1.801190335851344e-07
HSX,2017-09-29,0.00017064025396463142,9.883250796576019e-08,8.023702417283166e-06,5.162341769787584e-05,4.216636466998902e-07,4.4313021430745174e-07,2.081698585870277e-07,2.9790708062915473e-07,1.8698518883339992e-07,2.31380362760743e-07,2.7800978969244537e-07,2.9625520155106083e-07,3.371626274320162e-07,2.9094713225799477e-07,2.9369000769114554e-07,2.5642781482710373e-07,2.6214807095181425e-07,2.8357830339883143e-07,1.7457014296793088e-07
